Player,Country,Season,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,player_id
MJ Santner,New Zealand,2023/24,90,62,569,19.9,118.52,e4a0deae
MJ Santner,New Zealand,2024,100,68,650,19.57,117.72,e4a0deae
MJ Swepson,Australia,2018,0,0,0,0.0,0.0,86b4bf88
MJ Swepson,Australia,2020/21,1,1,3,3.0,75.0,86b4bf88
MJ Swepson,Australia,2021,4,2,15,7.5,157.5,86b4bf88
MJ Swepson,Australia,2022/23,7,4,30,7.5,136.44,86b4bf88
MJG Rippon,Netherlands,2013,0,0,0,0.0,0.0,b03db6fa
MJG Rippon,Netherlands,2013/14,2,1,17,17.0,113.33,b03db6fa
MJG Rippon,Netherlands,2015,6,3,32,15.67,87.78,b03db6fa
MJG Rippon,Netherlands,2015/16,12,6,96,39.83,102.07,b03db6fa
MJG Rippon,Netherlands,2016/17,14,7,96,34.14,87.49,b03db6fa
MJG Rippon,Netherlands,2018,17,10,178,32.1,92.38,b03db6fa
MJG Rippon,New Zealand,2022,0,0,0,0.0,0.0,b03db6fa
MJM Kavana,Cook Islands,2024,0,0,0,0.0,0.0,10eef955
MK Anafie,Ghana,2021,0,0,0,0.0,0.0,6949f713
MK Anafie,Ghana,2021/22,5,4,42,14.0,93.33,6949f713
MK Gnanasekaram,Switzerland,2023,0,0,0,0.0,0.0,24b3651c
MK Pandey,India,2015,0,0,0,0.0,0.0,93b4fc78
MK Pandey,India,2015/16,2,2,19,9.5,86.36,93b4fc78
MK Pandey,India,2016,3,2,19,9.5,86.36,93b4fc78
MK Pandey,India,2016/17,6,4,67,16.75,109.85,93b4fc78
MK Pandey,India,2017,8,6,100,16.67,108.71,93b4fc78
MK Pandey,India,2017/18,9,7,151,21.57,113.42,93b4fc78
MK Pandey,India,2018,23,19,494,44.05,124.15,93b4fc78
MK Pandey,India,2018/19,25,21,515,40.85,122.33,93b4fc78
MK Pandey,India,2019,28,23,538,39.3,118.36,93b4fc78
MK Pandey,India,2019/20,31,26,565,36.32,116.24,93b4fc78
MK Pandey,India,2020/21,38,32,707,33.95,124.36,93b4fc78
MK Thakur,Thailand,2023/24,0,0,0,0.0,0.0,2d9451cc
MK Thakur,Thailand,2024,6,2,9,4.5,69.23,2d9451cc
MK Thakur,Thailand,2024/25,11,6,81,13.5,115.38,2d9451cc
MK Tiwary,India,2011/12,0,0,0,0.0,0.0,26e5cabf
MK Tiwary,India,2012,1,1,15,15.0,88.23,26e5cabf
ML Bojang,Gambia,2022/23,0,0,0,0.0,0.0,c2409632
ML Bojang,Gambia,2023/24,6,6,33,5.5,97.05,c2409632
ML Castillo,Belize,2021/22,0,0,0,0.0,0.0,9853b404
ML Hayden,Australia,2005,0,0,0,0.0,0.0,d8699ab7
ML Hayden,Australia,2006/07,1,1,6,6.0,150.0,d8699ab7
ML Hayden,Australia,2007/08,2,2,26,13.0,200.0,d8699ab7
ML Kostic,Serbia,2022,0,0,0,0.0,0.0,79e23cc5
ML Lewis,Australia,2005/06,0,0,0,0.0,0.0,8b8745fd
ML Udawatte,Sri Lanka,2008/09,0,0,0,0.0,0.0,5f5e0c8c
ML Udawatte,Sri Lanka,2009,3,3,66,22.0,120.0,5f5e0c8c
ML Udawatte,Sri Lanka,2017/18,5,5,77,15.4,120.89,5f5e0c8c
MM Ali,England,2013/14,0,0,0,0.0,0.0,bb351c23
MM Ali,England,2014,6,6,57,9.5,107.54,bb351c23
MM Ali,England,2015,7,7,57,8.14,92.18,bb351c23
MM Ali,England,2015/16,8,8,129,16.13,100.22,bb351c23
MM Ali,England,2016,18,16,186,12.81,99.24,bb351c23
MM Ali,England,2016/17,19,17,199,12.82,98.5,bb351c23
MM Ali,England,2018,22,19,202,11.79,94.45,bb351c23
MM Ali,England,2018/19,24,21,208,11.24,92.6,bb351c23
MM Ali,England,2019/20,25,22,235,11.95,99.55,bb351c23
MM Ali,England,2020,28,25,284,13.46,120.27,bb351c23
MM Ali,England,2021,34,31,392,15.04,124.86,bb351c23
MM Ali,England,2021/22,38,35,437,14.6,127.73,bb351c23
MM Ali,England,2022,49,44,637,17.46,130.01,bb351c23
MM Ali,England,2022/23,62,54,933,22.06,137.99,bb351c23
MM Ali,England,2023,74,64,1076,21.8,136.03,bb351c23
MM Ali,England,2023/24,78,67,1109,21.32,136.97,bb351c23
MM Ali,England,2024,82,69,1154,22.0,136.84,bb351c23
MM Baig,Qatar,2023,0,0,0,0.0,0.0,add288ea
MM Baig,Qatar,2023/24,4,4,29,14.5,111.53,add288ea
MM Iqbal,Scotland,2011/12,0,0,0,0.0,0.0,4ff67681
MM Iqbal,Scotland,2012/13,2,0,0,0.0,0.0,4ff67681
MM Iqbal,Scotland,2013,4,2,34,17.0,106.25,4ff67681
MM Patel,India,2010/11,0,0,0,0.0,0.0,f0f628c7
MM Patel,India,2011,1,0,0,0.0,0.0,f0f628c7
MM Sarwar,Kuwait,2018/19,0,0,0,0.0,0.0,51abacb2
MM Sarwar,Kuwait,2019,4,2,8,4.0,100.0,51abacb2
MM Sarwar,Kuwait,2021/22,5,3,9,3.0,100.0,51abacb2
MM Sharma,India,2013/14,0,0,0,0.0,0.0,759ac88f
MM Sharma,India,2014,3,0,0,0.0,0.0,759ac88f
MM Sharma,India,2015,4,0,0,0.0,0.0,759ac88f
MM Sharma,India,2015/16,6,1,3,3.0,100.0,759ac88f
MM Siddique,Japan,2023,0,0,0,0.0,0.0,48024cf4
MM Siddique,Japan,2023/24,1,1,1,1.0,50.0,48024cf4
MMR Obili,Estonia,2021/22,0,0,0,0.0,0.0,88228580
MMR Obili,Estonia,2022,6,5,36,12.0,83.72,88228580
MN Samuels,West Indies,2007,0,0,0,0.0,0.0,f846de6a
MN Samuels,West Indies,2007/08,2,2,93,46.5,202.17,f846de6a
MN Samuels,West Indies,2011,6,6,131,21.83,157.86,f846de6a
MN Samuels,West Indies,2011/12,10,10,201,22.43,128.45,f846de6a
MN Samuels,West Indies,2012,12,12,261,23.69,129.26,f846de6a
MN Samuels,West Indies,2012/13,15,14,269,21.45,125.08,f846de6a
MN Samuels,West Indies,2013,23,21,584,31.8,132.0,f846de6a
MN Samuels,West Indies,2013/14,25,23,610,30.17,129.22,f846de6a
MN Samuels,West Indies,2014/15,35,33,834,29.51,119.19,f846de6a
MN Samuels,West Indies,2015/16,38,36,941,30.02,120.54,f846de6a
MN Samuels,West Indies,2016,46,44,1133,29.55,118.57,f846de6a
MN Samuels,West Indies,2016/17,48,46,1139,28.53,115.79,f846de6a
MN Samuels,West Indies,2017,51,49,1186,28.22,113.06,f846de6a
MN Samuels,West Indies,2018,60,58,1469,30.11,112.47,f846de6a
MN Waller,Zimbabwe,2011/12,0,0,0,0.0,0.0,ec4dada1
MN Waller,Zimbabwe,2012/13,4,3,33,11.0,110.0,ec4dada1
MN Waller,Zimbabwe,2013,7,6,89,14.83,115.87,ec4dada1
MN Waller,Zimbabwe,2015,11,10,159,22.9,131.74,ec4dada1
MN Waller,Zimbabwe,2015/16,12,11,165,21.36,128.85,ec4dada1
MN Waller,Zimbabwe,2016,25,24,513,26.92,141.37,ec4dada1
MN Waller,Zimbabwe,2017/18,28,27,567,25.93,136.01,ec4dada1
MN Waller,Zimbabwe,2018,30,29,600,25.28,136.52,ec4dada1
MN van Wyk,South Africa,2006/07,0,0,0,0.0,0.0,710dd98c
MN van Wyk,South Africa,2007/08,1,0,0,0.0,0.0,710dd98c
MN van Wyk,South Africa,2010/11,2,1,1,1.0,25.0,710dd98c
MN van Wyk,South Africa,2014/15,3,2,68,34.0,98.39,710dd98c
MN van Wyk,South Africa,2015,6,5,203,54.1,131.4,710dd98c
MNK Fernando,Sri Lanka,2023,0,0,0,0.0,0.0,ba603555
MNM Aslam,Kuwait,2019,0,0,0,0.0,0.0,20481563
MNM Aslam,Kuwait,2019/20,6,4,55,13.75,93.22,20481563
MNM Aslam,Kuwait,2021/22,11,7,134,41.71,99.02,20481563
MNM Aslam,Kuwait,2022,15,9,209,40.78,102.27,20481563
MNM Aslam,Kuwait,2022/23,23,14,276,31.0,103.13,20481563
MNM Aslam,Kuwait,2023,27,17,302,27.06,100.22,20481563
MNM Aslam,Kuwait,2023/24,32,20,379,26.85,105.45,20481563
MNM Aslam,Kuwait,2024,46,30,572,27.09,112.07,20481563
MNR Cooray,Maldives,2019,0,0,0,0.0,0.0,a9ddd37d
MNR Cooray,Maldives,2019/20,4,3,101,50.5,131.16,a9ddd37d
MO Bacarese,Gibraltar,2019/20,0,0,0,0.0,0.0,486f252b
MO Bacarese,Gibraltar,2023/24,3,2,24,12.0,64.86,486f252b
MO Jones,Bermuda,2019,0,0,0,0.0,0.0,0e0afd8b
MO Jones,Bermuda,2019/20,5,4,56,18.66,109.8,0e0afd8b
MO Jones,Bermuda,2021/22,8,7,81,16.02,96.22,0e0afd8b
MO Jones,Bermuda,2022/23,12,11,88,12.74,86.69,0e0afd8b
MO Kain,United States of America,2021/22,0,0,0,0.0,0.0,60b46ad1
MO Kain,United States of America,2022,2,2,50,50.0,192.3,60b46ad1
MO Kitunda,Tanzania,2021/22,0,0,0,0.0,0.0,badef0dc
MO Kitunda,Tanzania,2022,3,2,8,4.0,40.0,badef0dc
MO Kitunda,Tanzania,2022/23,7,2,8,4.0,40.0,badef0dc
MO Kitunda,Tanzania,2023,29,20,252,13.32,99.47,badef0dc
MO Kitunda,Tanzania,2023/24,38,29,387,14.42,98.74,badef0dc
MO Kitunda,Tanzania,2024,50,41,499,12.93,91.27,badef0dc
MP Biddappa,Philippines,2018/19,0,0,0,0.0,0.0,c45701b6
MP Biddappa,Philippines,2021/22,4,2,35,35.0,74.46,c45701b6
MP Breetzke,South Africa,2023/24,0,0,0,0.0,0.0,35f173a0
MP Breetzke,South Africa,2024,3,3,25,8.33,147.05,35f173a0
MP Breetzke,South Africa,2024/25,6,6,61,10.16,123.53,35f173a0
MP O'Dowd,Netherlands,2015,0,0,0,0.0,0.0,b699df47
MP O'Dowd,Netherlands,2015/16,3,2,20,10.0,111.11,b699df47
MP O'Dowd,Netherlands,2016/17,5,4,35,12.5,91.26,b699df47
MP O'Dowd,Netherlands,2018,8,7,69,14.43,100.72,b699df47
MP O'Dowd,Netherlands,2018/19,12,11,164,17.82,114.9,b699df47
MP O'Dowd,Netherlands,2019,14,13,214,18.92,115.98,b699df47
MP O'Dowd,Netherlands,2019/20,23,22,533,25.68,123.59,b699df47
MP O'Dowd,Netherlands,2021,36,35,866,25.65,118.51,b699df47
MP O'Dowd,Netherlands,2021/22,40,39,1038,28.9,122.25,b699df47
MP O'Dowd,Netherlands,2022,43,42,1161,29.77,121.8,b699df47
MP O'Dowd,Netherlands,2022/23,50,49,1347,29.31,122.0,b699df47
MP O'Dowd,Netherlands,2023/24,58,57,1589,30.05,120.67,b699df47
MP O'Dowd,Netherlands,2024,63,61,1651,29.09,119.65,b699df47
MP Stoinis,Australia,2015,0,0,0,0.0,0.0,d9273ee7
MP Stoinis,Australia,2017/18,1,1,10,10.0,125.0,d9273ee7
MP Stoinis,Australia,2018,7,3,20,6.67,83.33,d9273ee7
MP Stoinis,Australia,2018/19,13,8,61,11.04,104.46,d9273ee7
MP Stoinis,Australia,2020,19,14,136,14.34,115.11,d9273ee7
MP Stoinis,Australia,2020/21,22,17,220,19.22,118.71,d9273ee7
MP Stoinis,Australia,2021/22,28,23,376,24.38,127.64,d9273ee7
MP Stoinis,Australia,2022,41,33,565,28.45,135.14,d9273ee7
MP Stoinis,Australia,2022/23,44,35,612,28.17,136.37,d9273ee7
MP Stoinis,Australia,2023/24,51,42,803,29.84,142.58,d9273ee7
MP Stoinis,Australia,2024,59,49,940,29.49,141.21,d9273ee7
MP Vaughan,England,2005,0,0,0,0.0,0.0,6e1b1ec0
MP Vaughan,England,2006/07,1,1,0,0.0,0.0,6e1b1ec0
MPS Cheema,Austria,2022,0,0,0,0.0,0.0,97181d1b
MPS Cheema,Austria,2023,9,7,80,16.0,111.11,97181d1b
MR Adair,Ireland,2019,0,0,0,0.0,0.0,fc55ec67
MR Adair,Ireland,2019/20,5,4,51,17.0,182.14,fc55ec67
MR Adair,Ireland,2021,18,15,158,14.34,127.83,fc55ec67
MR Adair,Ireland,2021/22,24,19,189,13.49,116.83,fc55ec67
MR Adair,Ireland,2022,39,29,256,12.14,114.42,fc55ec67
MR Adair,Ireland,2022/23,51,37,378,13.91,120.71,fc55ec67
MR Adair,Ireland,2023,64,45,428,12.55,114.84,fc55ec67
MR Adair,Ireland,2023/24,71,49,541,14.6,118.65,fc55ec67
MR Adair,Ireland,2024,77,54,583,14.22,117.63,fc55ec67
MR Adair,Ireland,2024/25,86,61,713,15.07,121.48,fc55ec67
MR Dorgan,Serbia,2021,0,0,0,0.0,0.0,842b7388
MR Gillespie,New Zealand,2006/07,0,0,0,0.0,0.0,7d7ab238
MR Gillespie,New Zealand,2007/08,2,1,3,3.0,150.0,7d7ab238
MR Gillespie,New Zealand,2008,10,6,21,8.0,80.55,7d7ab238
MR Marsh,Australia,2011/12,0,0,0,0.0,0.0,3d8feaf8
MR Marsh,Australia,2015,3,3,49,24.5,140.0,3d8feaf8
MR Marsh,Australia,2015/16,4,4,62,21.63,130.0,3d8feaf8
MR Marsh,Australia,2018/19,9,9,133,22.76,128.21,3d8feaf8
MR Marsh,Australia,2019/20,11,11,175,22.44,121.15,3d8feaf8
MR Marsh,Australia,2020,14,14,219,20.77,120.0,3d8feaf8
MR Marsh,Australia,2020/21,15,15,258,21.99,119.22,3d8feaf8
MR Marsh,Australia,2021,20,20,325,20.68,119.87,3d8feaf8
MR Marsh,Australia,2021/22,30,30,700,26.28,121.3,3d8feaf8
MR Marsh,Australia,2022,36,35,885,31.34,124.95,3d8feaf8
MR Marsh,Australia,2022/23,38,36,896,30.77,125.84,3d8feaf8
MR Marsh,Australia,2023/24,46,44,1086,29.5,127.64,3d8feaf8
MR Marsh,Australia,2024,54,52,1432,35.6,134.22,3d8feaf8
MR Montfort,Canada,2019,0,0,0,0.0,0.0,518d96de
MR Swart,Netherlands,2011/12,0,0,0,0.0,0.0,a75a78eb
MR Swart,Netherlands,2012,4,4,40,10.0,105.26,a75a78eb
MR Swart,Netherlands,2013,6,6,158,26.33,113.88,a75a78eb
MR Swart,Netherlands,2013/14,8,8,274,34.25,128.05,a75a78eb
MR Swart,Netherlands,2015,18,17,446,27.5,112.59,a75a78eb
MR Swart,Netherlands,2015/16,24,23,586,27.63,109.49,a75a78eb
MRJ Watt,Scotland,2015,0,0,0,0.0,0.0,1252f71a
MRJ Watt,Scotland,2015/16,7,2,1,1.0,33.33,1252f71a
MRJ Watt,Scotland,2016/17,14,5,25,14.8,116.18,1252f71a
MRJ Watt,Scotland,2018,18,6,31,13.33,121.82,1252f71a
MRJ Watt,Scotland,2018/19,23,7,32,11.57,111.56,1252f71a
MRJ Watt,Scotland,2019,26,7,32,11.57,111.56,1252f71a
MRJ Watt,Scotland,2019/20,28,8,46,11.88,119.49,1252f71a
MRJ Watt,Scotland,2021,35,11,53,10.55,108.11,1252f71a
MRJ Watt,Scotland,2021/22,38,12,53,9.67,99.1,1252f71a
MRJ Watt,Scotland,2022,47,19,104,9.24,100.94,1252f71a
MRJ Watt,Scotland,2022/23,49,21,134,11.21,103.75,1252f71a
MRJ Watt,Scotland,2023,52,21,134,11.21,103.75,1252f71a
MRJ Watt,Scotland,2023/24,58,24,165,13.69,107.62,1252f71a
MRJ Watt,Scotland,2024,60,26,178,13.13,105.6,1252f71a
MS Atapattu,Sri Lanka,2006/07,0,0,0,0.0,0.0,8a686d30
MS Aulakh,Canada,2011/12,0,0,0,0.0,0.0,c4d28aa3
MS Aulakh,Canada,2012/13,1,0,0,0.0,0.0,c4d28aa3
MS Chapman,Hong Kong,2013/14,0,0,0,0.0,0.0,7fa12533
MS Chapman,Hong Kong,2015,3,3,56,18.66,90.32,7fa12533
MS Chapman,Hong Kong,2015/16,7,7,159,22.71,109.62,7fa12533
MS Chapman,New Zealand,2017/18,0,0,0,0.0,0.0,7fa12533
MS Chapman,New Zealand,2018/19,4,4,81,27.0,122.72,7fa12533
MS Chapman,New Zealand,2020/21,5,5,83,22.0,111.51,7fa12533
MS Chapman,New Zealand,2021/22,11,10,143,21.0,130.75,7fa12533
MS Chapman,New Zealand,2022,14,13,227,22.62,128.67,7fa12533
MS Chapman,New Zealand,2022/23,15,14,310,26.93,132.95,7fa12533
MS Chapman,New Zealand,2023,28,23,444,22.21,127.74,7fa12533
MS Chapman,New Zealand,2023/24,40,35,937,42.77,136.77,7fa12533
MS Chapman,New Zealand,2024,51,44,1026,36.62,131.55,7fa12533
MS Crane,England,2017,0,0,0,0.0,0.0,f0a0204e
MS Dhoni,India,2006/07,0,0,0,0.0,0.0,4a8a2e3b
MS Dhoni,India,2007/08,1,1,0,0.0,0.0,4a8a2e3b
MS Dhoni,India,2008/09,10,9,172,25.48,100.58,4a8a2e3b
MS Dhoni,India,2009,13,12,215,24.48,95.72,4a8a2e3b
MS Dhoni,India,2009/10,18,17,301,23.6,95.98,4a8a2e3b
MS Dhoni,India,2010,20,19,356,24.01,100.35,4a8a2e3b
MS Dhoni,India,2010/11,25,24,441,27.87,110.51,4a8a2e3b
MS Dhoni,India,2011,26,25,451,27.15,109.73,4a8a2e3b
MS Dhoni,India,2011/12,27,26,459,26.41,109.35,4a8a2e3b
MS Dhoni,India,2012,31,29,549,32.99,108.74,4a8a2e3b
MS Dhoni,India,2012/13,33,31,587,32.09,108.35,4a8a2e3b
MS Dhoni,India,2013/14,42,39,748,32.11,114.84,4a8a2e3b
MS Dhoni,India,2014,49,44,822,36.87,115.58,4a8a2e3b
MS Dhoni,India,2015/16,50,45,849,36.65,116.34,4a8a2e3b
MS Dhoni,India,2016,68,60,1041,39.49,125.97,4a8a2e3b
MS Dhoni,India,2016/17,73,63,1112,39.3,126.11,4a8a2e3b
MS Dhoni,India,2017,76,66,1209,39.72,126.68,4a8a2e3b
MS Dhoni,India,2017/18,78,68,1212,38.64,125.16,4a8a2e3b
MS Dhoni,India,2018,89,78,1444,39.63,127.94,4a8a2e3b
MS Dhoni,India,2018/19,93,80,1487,39.72,128.45,4a8a2e3b
MS Diakite,Mali,2022/23,0,0,0,0.0,0.0,69795fcd
MS Diakite,Mali,2023/24,4,4,14,3.5,73.68,69795fcd
MS Diakite,Mali,2024,6,6,32,5.33,84.41,69795fcd
MS Diawara,Mali,2022/23,0,0,0,0.0,0.0,8c95e2dd
MS Diawara,Mali,2023/24,7,5,12,2.4,37.5,8c95e2dd
MS Graham,Bahamas,2021/22,0,0,0,0.0,0.0,7f2cb055
MS Kasprowicz,Australia,2004/05,0,0,0,0.0,0.0,8d0ea930
MS Kasprowicz,Australia,2005,1,0,0,0.0,0.0,8d0ea930
MS Panesar,England,2006/07,0,0,0,0.0,0.0,5a37ec26
MS Sinclair,New Zealand,2004/05,0,0,0,0.0,0.0,1b668884
MS Sinclair,New Zealand,2007/08,1,1,0,0.0,0.0,1b668884
MS Wade,Australia,2011/12,0,0,0,0.0,0.0,afa7e784
MS Wade,Australia,2012,6,5,132,33.0,124.52,afa7e784
MS Wade,Australia,2012/13,9,8,150,24.0,104.82,afa7e784
MS Wade,Australia,2013,17,10,164,20.6,98.6,afa7e784
MS Wade,Australia,2013/14,19,12,183,20.33,110.95,afa7e784
MS Wade,Australia,2015,22,13,202,20.23,117.03,afa7e784
MS Wade,Australia,2015/16,23,14,204,18.93,115.81,afa7e784
MS Wade,Australia,2016,25,16,225,19.19,113.27,afa7e784
MS Wade,Australia,2019/20,26,17,239,18.88,110.19,afa7e784
MS Wade,Australia,2020,29,20,268,17.5,113.43,afa7e784
MS Wade,Australia,2020/21,30,21,282,17.33,115.44,afa7e784
MS Wade,Australia,2021,38,29,526,20.96,124.14,afa7e784
MS Wade,Australia,2021/22,48,39,655,18.9,121.32,afa7e784
MS Wade,Australia,2022,60,45,789,25.31,127.2,afa7e784
MS Wade,Australia,2022/23,66,50,917,35.58,130.89,afa7e784
MS Wade,Australia,2023/24,75,57,1018,34.31,129.76,afa7e784
MS Wade,Australia,2024,85,64,1175,36.28,132.57,afa7e784
MT Diaby,Mali,2022/23,0,0,0,0.0,0.0,5d00cd6f
MT Diaby,Mali,2023/24,7,6,36,6.0,59.01,5d00cd6f
MTMMJ Ave,Cook Islands,2022,0,0,0,0.0,0.0,00863408
MTMMJ Ave,Cook Islands,2024,6,6,290,72.5,128.88,00863408
MV Boucher,South Africa,2005/06,0,0,0,0.0,0.0,f3cb53a1
MV Boucher,South Africa,2007/08,2,2,33,16.5,113.79,f3cb53a1
MV Boucher,South Africa,2008/09,9,7,134,19.14,92.63,f3cb53a1
MV Boucher,South Africa,2009,13,11,203,24.73,103.75,f3cb53a1
MV Boucher,South Africa,2009/10,19,16,239,20.75,102.58,f3cb53a1
MV Boucher,South Africa,2010,20,16,239,20.75,102.58,f3cb53a1
MV Matsau,Lesotho,2021/22,0,0,0,0.0,0.0,dad64776
MV Matsau,Lesotho,2022/23,5,5,23,7.66,82.14,dad64776
MV Matsau,Lesotho,2024,12,9,26,4.92,64.68,dad64776
MV Pavlovic,Serbia,2022,0,0,0,0.0,0.0,2809b390
MV Pavlovic,Serbia,2023,8,6,45,7.5,66.17,2809b390
MV Pavlovic,Serbia,2024,12,8,71,8.88,72.04,2809b390
MVT Fernando,Sri Lanka,2017/18,0,0,0,0.0,0.0,5eef2118
MW Forde,West Indies,2023/24,0,0,0,0.0,0.0,83d17bbc
MW Forde,West Indies,2024,1,1,3,3.0,60.0,83d17bbc
MW Machan,Scotland,2012/13,0,0,0,0.0,0.0,8c7d6cbe
MW Machan,Scotland,2013/14,2,2,81,81.0,122.72,8c7d6cbe
MW Machan,Scotland,2015/16,6,6,276,70.33,131.18,8c7d6cbe
MW Parkinson,England,2019/20,0,0,0,0.0,0.0,19708692
MW Parkinson,England,2021,2,0,0,0.0,0.0,19708692
MW Parkinson,England,2022,4,2,5,2.5,83.33,19708692
MW Short,Australia,2023/24,0,0,0,0.0,0.0,a90e53ec
MW Short,Australia,2024,9,8,183,22.87,175.96,a90e53ec
MWR Stokes,Guernsey,2019,0,0,0,0.0,0.0,c573d173
MWR Stokes,Guernsey,2022,9,7,127,18.14,83.55,c573d173
MWR Stokes,Guernsey,2023,21,18,398,27.75,101.78,c573d173
MWR Stokes,Guernsey,2024,26,23,511,29.91,109.98,c573d173
Ma Qiancheng,China,2023,0,0,0,0.0,0.0,91cc319d
Ma Qiancheng,China,2023/24,4,3,1,0.5,5.55,91cc319d
Maaz Khan,Lesotho,2021/22,0,0,0,0.0,0.0,6f14ddcb
Maaz Khan,Lesotho,2022/23,6,6,88,14.66,157.14,6f14ddcb
Maaz Khan,Lesotho,2023/24,13,12,203,18.83,153.25,6f14ddcb
Maaz Khan,Lesotho,2024,18,17,323,20.35,150.69,6f14ddcb
Mabsar Abdulla,Maldives,2024,0,0,0,0.0,0.0,216697bf
Mahedi Hasan,Bangladesh,2017/18,0,0,0,0.0,0.0,9dad0f2e
Mahedi Hasan,Bangladesh,2019/20,1,1,11,11.0,100.0,9dad0f2e
Mahedi Hasan,Bangladesh,2020/21,4,2,20,10.0,87.5,9dad0f2e
Mahedi Hasan,Bangladesh,2021,7,5,32,7.6,115.0,9dad0f2e
Mahedi Hasan,Bangladesh,2021/22,18,12,120,11.72,103.71,9dad0f2e
Mahedi Hasan,Bangladesh,2022,31,23,216,12.67,106.88,9dad0f2e
Mahedi Hasan,Bangladesh,2023/24,38,28,259,12.33,109.12,9dad0f2e
Mahedi Hasan,Bangladesh,2024,44,32,317,13.2,107.57,9dad0f2e
Mahedi Hasan,Bangladesh,2024/25,50,34,322,12.72,107.12,9dad0f2e
Mahmad Data,Panama,2019,0,0,0,0.0,0.0,0ee7ede5
Mahmad Data,Panama,2023/24,2,1,3,3.0,60.0,0ee7ede5
Mahmud Jasat,Panama,2021/22,0,0,0,0.0,0.0,97e36a0f
Mahmud Jasat,Panama,2022/23,6,6,72,14.4,72.72,97e36a0f
Mahmud Jasat,Panama,2023/24,10,10,152,16.64,76.28,97e36a0f
Mahmudul Hasan Joy,Bangladesh,2023,0,0,0,0.0,0.0,4b51bd51
Mahmudullah,Bangladesh,2007/08,0,0,0,0.0,0.0,bf1d7d3e
Mahmudullah,Bangladesh,2009,5,5,30,6.0,66.66,bf1d7d3e
Mahmudullah,Bangladesh,2009/10,8,8,66,8.25,68.66,bf1d7d3e
Mahmudullah,Bangladesh,2010,9,9,77,8.56,66.35,bf1d7d3e
Mahmudullah,Bangladesh,2011/12,11,11,79,7.18,60.34,bf1d7d3e
Mahmudullah,Bangladesh,2012,12,12,81,6.75,58.65,bf1d7d3e
Mahmudullah,Bangladesh,2012/13,18,17,166,9.76,79.28,bf1d7d3e
Mahmudullah,Bangladesh,2013,22,21,276,14.89,88.26,bf1d7d3e
Mahmudullah,Bangladesh,2013/14,24,23,279,13.72,84.93,bf1d7d3e
Mahmudullah,Bangladesh,2014,33,30,381,16.47,93.79,bf1d7d3e
Mahmudullah,Bangladesh,2015,34,30,381,16.47,93.79,bf1d7d3e
Mahmudullah,Bangladesh,2015/16,35,30,381,16.47,93.79,bf1d7d3e
Mahmudullah,Bangladesh,2016/17,53,46,686,21.35,108.95,bf1d7d3e
Mahmudullah,Bangladesh,2017/18,58,51,810,22.3,109.63,bf1d7d3e
Mahmudullah,Bangladesh,2018,67,60,1017,22.83,114.31,bf1d7d3e
Mahmudullah,Bangladesh,2018/19,73,66,1185,24.58,115.85,bf1d7d3e
Mahmudullah,Bangladesh,2019,76,69,1251,24.94,116.67,bf1d7d3e
Mahmudullah,Bangladesh,2019/20,80,73,1377,25.3,116.91,bf1d7d3e
Mahmudullah,Bangladesh,2020/21,87,79,1475,25.86,118.23,bf1d7d3e
Mahmudullah,Bangladesh,2021,89,81,1507,25.62,119.07,bf1d7d3e
Mahmudullah,Bangladesh,2021/22,102,94,1771,25.72,116.13,bf1d7d3e
Mahmudullah,Bangladesh,2022,115,107,2002,25.15,115.98,bf1d7d3e
Mahmudullah,Bangladesh,2023/24,121,113,2122,24.88,115.31,bf1d7d3e
Mahmudullah,Bangladesh,2024,124,115,2176,24.91,116.24,bf1d7d3e
Mahmudullah,Bangladesh,2024/25,138,127,2394,24.85,116.04,bf1d7d3e
Maidul Islam,Estonia,2021/22,0,0,0,0.0,0.0,6969d364
Maidul Islam,Estonia,2022,6,6,145,24.16,96.02,6969d364
Mamoon Latif,Belgium,2019,0,0,0,0.0,0.0,8d78d0d0
Mamoon Latif,Belgium,2020,3,3,45,15.0,86.53,8d78d0d0
Mamoon Latif,Belgium,2021,7,7,86,12.29,89.15,8d78d0d0
Manan Ali,Saudi Arabia,2023,0,0,0,0.0,0.0,d0b643e1
Manan Ali,Saudi Arabia,2023/24,5,5,74,14.8,117.46,d0b643e1
Manan Ali,Saudi Arabia,2024,20,18,332,24.81,144.88,d0b643e1
Manan Bashir,Bulgaria,2024,0,0,0,0.0,0.0,5c14bd52
Mandeep Singh,India,2016,0,0,0,0.0,0.0,c3a96caf
Mandeep Singh,Norway,2024,0,0,0,0.0,0.0,dc39e9ab
Manish Sharma,Cambodia,2023/24,0,0,0,0.0,0.0,5473ec6f
Manoj Adhikari,Bhutan,2022,0,0,0,0.0,0.0,26529e00
Manoj Adhikari,Bhutan,2023/24,7,4,18,18.0,40.9,26529e00
Manpreet Singh,Italy,2019,0,0,0,0.0,0.0,e9d6a2ce
Manpreet Singh,Italy,2021/22,8,6,83,13.83,84.69,e9d6a2ce
Manpreet Singh,Italy,2022,14,12,159,14.51,85.04,e9d6a2ce
Manpreet Singh,Italy,2023,19,15,189,13.61,95.3,e9d6a2ce
Manpreet Singh,Singapore,2019,0,0,0,0.0,0.0,e9d6a2ce
