Player,Country,Season,Cumulative Mat,Cumulative Inns,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I,player_id
Divyendra Singh,Czech Republic,2022,0,0.0,0.0,0.0,0.0,0.0,7f122e0b
Divyendra Singh,Czech Republic,2023,9,9.0,7.0,6.0,1.0,0.78,7f122e0b
Divyendra Singh,Czech Republic,2024,11,11.0,8.0,7.0,1.0,0.73,7f122e0b
Divyes Kumar,Malta,2022,0,0.0,0.0,0.0,0.0,0.0,ee407966
Dylan Steyn,Czech Republic,2022,0,0.0,0.0,0.0,0.0,0.0,ff2b190e
Dylan Steyn,Czech Republic,2023,15,15.0,7.0,7.0,0.0,0.47,ff2b190e
Dylan Steyn,Czech Republic,2024,16,16.0,7.0,7.0,0.0,0.44,ff2b190e
E Batkhuyag,Mongolia,2024,0,0.0,0.0,0.0,0.0,0.0,1c366af1
E Beukes,Cambodia,2023,0,0.0,0.0,0.0,0.0,0.0,fbb8cf87
E Beukes,Cambodia,2023/24,5,5.0,3.0,3.0,0.0,0.6,fbb8cf87
E Beukes,Cambodia,2024,18,17.0,8.0,8.0,0.0,0.47,fbb8cf87
E Bhonkar,Israel,2024,0,0.0,0.0,0.0,0.0,0.0,1dc3330f
E Chigumbura,Zimbabwe,2006/07,0,0.0,0.0,0.0,0.0,0.0,d2babdd5
E Chigumbura,Zimbabwe,2007/08,1,1.0,1.0,1.0,0.0,1.0,d2babdd5
E Chigumbura,Zimbabwe,2008/09,3,3.0,3.0,3.0,0.0,1.0,d2babdd5
E Chigumbura,Zimbabwe,2009/10,7,7.0,3.0,3.0,0.0,0.43,d2babdd5
E Chigumbura,Zimbabwe,2010,8,8.0,3.0,3.0,0.0,0.38,d2babdd5
E Chigumbura,Zimbabwe,2010/11,12,12.0,5.0,5.0,0.0,0.42,d2babdd5
E Chigumbura,Zimbabwe,2011,14,14.0,5.0,5.0,0.0,0.36,d2babdd5
E Chigumbura,Zimbabwe,2011/12,16,16.0,7.0,7.0,0.0,0.44,d2babdd5
E Chigumbura,Zimbabwe,2012/13,20,20.0,9.0,9.0,0.0,0.45,d2babdd5
E Chigumbura,Zimbabwe,2013,22,22.0,9.0,9.0,0.0,0.41,d2babdd5
E Chigumbura,Zimbabwe,2013/14,24,24.0,10.0,10.0,0.0,0.42,d2babdd5
E Chigumbura,Zimbabwe,2015,27,27.0,13.0,13.0,0.0,0.48,d2babdd5
E Chigumbura,Zimbabwe,2015/16,31,31.0,13.0,13.0,0.0,0.42,d2babdd5
E Chigumbura,Zimbabwe,2016,44,44.0,16.0,16.0,0.0,0.36,d2babdd5
E Chigumbura,Zimbabwe,2018,47,47.0,18.0,18.0,0.0,0.38,d2babdd5
E Chigumbura,Zimbabwe,2018/19,51,51.0,19.0,19.0,0.0,0.37,d2babdd5
E Chigumbura,Zimbabwe,2019,53,53.0,19.0,19.0,0.0,0.36,d2babdd5
E Chigumbura,Zimbabwe,2020/21,54,54.0,19.0,19.0,0.0,0.35,d2babdd5
E Dusingizimana,Rwanda,2021,0,0.0,0.0,0.0,0.0,0.0,c15e7ba4
E Dusingizimana,Rwanda,2021/22,5,5.0,1.0,1.0,0.0,0.2,c15e7ba4
E Dusingizimana,Rwanda,2022/23,6,6.0,2.0,2.0,0.0,0.33,c15e7ba4
E Dusingizimana,Rwanda,2023,28,27.0,5.0,5.0,0.0,0.19,c15e7ba4
E Dusingizimana,Rwanda,2023/24,44,43.0,8.0,8.0,0.0,0.19,c15e7ba4
E Ernest,Sierra Leone,2021/22,0,0.0,0.0,0.0,0.0,0.0,4a2159dc
E Frimpong,Ghana,2024,0,0.0,0.0,0.0,0.0,0.0,3c13fc3b
E Hasahya,Uganda,2022/23,0,0.0,0.0,0.0,0.0,0.0,d3fcb126
E Haven,Bahamas,2021/22,0,0.0,0.0,0.0,0.0,0.0,5190900f
E Haven,Bahamas,2022,6,6.0,3.0,2.0,1.0,0.5,5190900f
E Isaneez,Uganda,2019,0,0.0,0.0,0.0,0.0,0.0,ab591e7d
E Jabarkhel,Luxembourg,2023,0,0.0,0.0,0.0,0.0,0.0,21526a38
E Kahamker,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,41acc8bf
E Karimi,Denmark,2023,0,0.0,0.0,0.0,0.0,0.0,95bd9407
E Karimi,Denmark,2024,2,2.0,0.0,0.0,0.0,0.0,95bd9407
E Kubwimana,Rwanda,2022/23,0,0.0,0.0,0.0,0.0,0.0,bfc7799f
E Kubwimana,Rwanda,2023,9,9.0,3.0,3.0,0.0,0.33,bfc7799f
E Kubwimana,Rwanda,2023/24,16,16.0,5.0,5.0,0.0,0.31,bfc7799f
E Kubwimana,Rwanda,2024,21,21.0,5.0,5.0,0.0,0.24,bfc7799f
E Kubwimana,Rwanda,2024/25,25,25.0,5.0,5.0,0.0,0.2,bfc7799f
E Kuchey,Finland,2024,0,0.0,0.0,0.0,0.0,0.0,5d6064b0
E Kuyumcu,Turkey,2022,0,0.0,0.0,0.0,0.0,0.0,4e6bc859
E Leie,South Africa,2015,0,0.0,0.0,0.0,0.0,0.0,a7bc76a0
E Lewis,West Indies,2015/16,0,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,West Indies,2016,1,1.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,West Indies,2016/17,3,3.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,West Indies,2017,5,5.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,West Indies,2018,14,14.0,5.0,5.0,0.0,0.36,0ebfb1ad
E Lewis,West Indies,2018/19,17,17.0,7.0,7.0,0.0,0.41,0ebfb1ad
E Lewis,West Indies,2019,20,20.0,7.0,7.0,0.0,0.35,0ebfb1ad
E Lewis,West Indies,2019/20,23,23.0,8.0,8.0,0.0,0.35,0ebfb1ad
E Lewis,West Indies,2020/21,32,32.0,11.0,11.0,0.0,0.34,0ebfb1ad
E Lewis,West Indies,2021,35,35.0,11.0,11.0,0.0,0.31,0ebfb1ad
E Lewis,West Indies,2021/22,45,44.0,14.0,14.0,0.0,0.32,0ebfb1ad
E Lewis,West Indies,2022/23,50,49.0,14.0,14.0,0.0,0.29,0ebfb1ad
E Lewis,West Indies,2024/25,53,52.0,15.0,15.0,0.0,0.29,0ebfb1ad
E Mathew,Malta,2023,0,0.0,0.0,0.0,0.0,0.0,e00acf74
E Mathew,Malta,2024,12,12.0,5.0,5.0,0.0,0.42,e00acf74
E Munkhbat,Mongolia,2023,0,0.0,0.0,0.0,0.0,0.0,acaf467d
E Niyomugabo,Rwanda,2021,0,0.0,0.0,0.0,0.0,0.0,2dcac6ff
E Niyomugabo,Rwanda,2021/22,5,5.0,0.0,0.0,0.0,0.0,2dcac6ff
E Niyomugabo,Rwanda,2022/23,11,11.0,3.0,3.0,0.0,0.27,2dcac6ff
E Niyomugabo,Rwanda,2023,30,29.0,7.0,7.0,0.0,0.24,2dcac6ff
E Niyomugabo,Rwanda,2023/24,44,43.0,10.0,10.0,0.0,0.23,2dcac6ff
E Ochieng,Kenya,2019,0,0.0,0.0,0.0,0.0,0.0,b64e3749
E Ochieng,Kenya,2021,2,2.0,1.0,1.0,0.0,0.5,b64e3749
E Ochieng,Kenya,2021/22,6,5.0,2.0,2.0,0.0,0.4,b64e3749
E Ochieng,Kenya,2022,8,7.0,2.0,2.0,0.0,0.29,b64e3749
E Otgonbayar,Mongolia,2023,0,0.0,0.0,0.0,0.0,0.0,3f9783fd
E Otgonbayar,Mongolia,2024,2,2.0,3.0,3.0,0.0,1.5,3f9783fd
E Otieno,Kenya,2011/12,0,0.0,0.0,0.0,0.0,0.0,c57fa67e
E Otieno,Kenya,2012/13,1,1.0,0.0,0.0,0.0,0.0,c57fa67e
E Otieno,Kenya,2013,3,3.0,0.0,0.0,0.0,0.0,c57fa67e
E Otieno,Kenya,2013/14,6,6.0,1.0,1.0,0.0,0.17,c57fa67e
E Otieno,Kenya,2019,10,10.0,1.0,1.0,0.0,0.1,c57fa67e
E Otieno,Kenya,2019/20,13,13.0,1.0,1.0,0.0,0.08,c57fa67e
E Otieno,Kenya,2021,18,18.0,2.0,2.0,0.0,0.11,c57fa67e
E Otieno,Kenya,2021/22,20,20.0,2.0,2.0,0.0,0.1,c57fa67e
E Otieno,Kenya,2022,25,25.0,2.0,2.0,0.0,0.08,c57fa67e
E Packard,Gibraltar,2019/20,0,0.0,0.0,0.0,0.0,0.0,03b9ec54
E Packard,Gibraltar,2021,4,4.0,1.0,1.0,0.0,0.25,03b9ec54
E Rukiriza,Rwanda,2023,0,0.0,0.0,0.0,0.0,0.0,3ac13a94
E Rukiriza,Rwanda,2023/24,20,20.0,7.0,7.0,0.0,0.35,3ac13a94
E Rukiriza,Rwanda,2024,34,34.0,13.0,13.0,0.0,0.38,3ac13a94
E Rukiriza,Rwanda,2024/25,36,36.0,13.0,13.0,0.0,0.36,3ac13a94
E Samson,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,d11272c4
E Schiferli,Netherlands,2008,0,0.0,0.0,0.0,0.0,0.0,cefe0886
E Schiferli,Netherlands,2009,4,3.0,3.0,3.0,0.0,1.0,cefe0886
E Schiferli,Netherlands,2009/10,6,5.0,5.0,5.0,0.0,1.0,cefe0886
E Sebareme,Rwanda,2021/22,0,0.0,0.0,0.0,0.0,0.0,f99a219a
E Sebareme,Rwanda,2022/23,6,6.0,1.0,1.0,0.0,0.17,f99a219a
E Sebareme,Rwanda,2023,29,28.0,6.0,6.0,0.0,0.21,f99a219a
E Sebareme,Rwanda,2023/24,41,40.0,9.0,9.0,0.0,0.23,f99a219a
E Sebareme,Rwanda,2024,62,61.0,17.0,17.0,0.0,0.28,f99a219a
E Solomon,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,8da9a284
E Solomon,Israel,2024,4,4.0,2.0,2.0,0.0,0.5,8da9a284
E Ul Haq,Norway,2019,0,0.0,0.0,0.0,0.0,0.0,3559290a
E Ul Haq,Norway,2021,5,5.0,2.0,2.0,0.0,0.4,3559290a
E Walker,Isle of Man,2022/23,0,0.0,0.0,0.0,0.0,0.0,b312a9c1
EB Knowles,Czech Republic,2019,0,0.0,0.0,0.0,0.0,0.0,e141fddd
EB Knowles,Czech Republic,2019/20,5,5.0,0.0,0.0,0.0,0.0,e141fddd
EB Knowles,Czech Republic,2020,7,7.0,4.0,4.0,0.0,0.57,e141fddd
EB Knowles,Czech Republic,2021,11,11.0,6.0,6.0,0.0,0.55,e141fddd
EB Ringera,Kenya,2019/20,0,0.0,0.0,0.0,0.0,0.0,6cedad99
EB Ringera,Kenya,2021,1,1.0,0.0,0.0,0.0,0.0,6cedad99
EB Ringera,Kenya,2021/22,7,6.0,1.0,1.0,0.0,0.17,6cedad99
EB Ringera,Kenya,2022,13,12.0,4.0,4.0,0.0,0.33,6cedad99
EB Ringera,Kenya,2022/23,16,15.0,4.0,4.0,0.0,0.27,6cedad99
EB Ringera,Kenya,2023,18,17.0,4.0,4.0,0.0,0.24,6cedad99
EB Ringera,Kenya,2023/24,22,21.0,4.0,4.0,0.0,0.19,6cedad99
EC Joyce,England,2006,0,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,England,2006/07,1,1.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,Ireland,2011/12,0,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,Ireland,2012,7,7.0,1.0,1.0,0.0,0.14,a48fc79d
EC Joyce,Ireland,2012/13,9,9.0,1.0,1.0,0.0,0.11,a48fc79d
EC Joyce,Ireland,2013/14,11,10.0,1.0,1.0,0.0,0.1,a48fc79d
EC Rainsford,Zimbabwe,2010,0,0.0,0.0,0.0,0.0,0.0,f771a151
EC Rainsford,Zimbabwe,2010/11,1,1.0,0.0,0.0,0.0,0.0,f771a151
ED Silva,Kuwait,2021/22,0,0.0,0.0,0.0,0.0,0.0,c1b74851
ED Silva,Kuwait,2022,4,4.0,2.0,2.0,0.0,0.5,c1b74851
EF Beard,Isle of Man,2021/22,0,0.0,0.0,0.0,0.0,0.0,68019a70
EF Beard,Isle of Man,2022,4,4.0,3.0,3.0,0.0,0.75,68019a70
EF Beard,Isle of Man,2022/23,9,9.0,8.0,8.0,0.0,0.89,68019a70
EF Beard,Isle of Man,2023,15,15.0,8.0,8.0,0.0,0.53,68019a70
EF Beard,Isle of Man,2024,18,17.0,11.0,11.0,0.0,0.65,68019a70
EH Hutchinson,United States of America,2018/19,0,0.0,0.0,0.0,0.0,0.0,e6ddab51
EH Hutchinson,United States of America,2021/22,2,2.0,0.0,0.0,0.0,0.0,e6ddab51
EHSN Silva,United Arab Emirates,2013/14,0,0.0,0.0,0.0,0.0,0.0,7572bf45
EJB Miles,Jersey,2019,0,0.0,0.0,0.0,0.0,0.0,6b46ce43
EJB Miles,Jersey,2019/20,8,8.0,3.0,3.0,0.0,0.38,6b46ce43
EJB Miles,Jersey,2021/22,14,14.0,5.0,5.0,0.0,0.36,6b46ce43
EJB Miles,Jersey,2022,17,17.0,5.0,5.0,0.0,0.29,6b46ce43
EJB Miles,Jersey,2023,25,25.0,5.0,5.0,0.0,0.2,6b46ce43
EJG Morgan,England,2009,0,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,England,2009/10,1,1.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,England,2010,5,5.0,4.0,4.0,0.0,0.8,d2a6c0e6
EJG Morgan,England,2010/11,14,14.0,8.0,8.0,0.0,0.57,d2a6c0e6
EJG Morgan,England,2011,16,16.0,9.0,9.0,0.0,0.56,d2a6c0e6
EJG Morgan,England,2011/12,18,18.0,10.0,10.0,0.0,0.56,d2a6c0e6
EJG Morgan,England,2012,21,21.0,13.0,13.0,0.0,0.62,d2a6c0e6
EJG Morgan,England,2012/13,25,25.0,15.0,15.0,0.0,0.6,d2a6c0e6
EJG Morgan,England,2013,35,35.0,19.0,19.0,0.0,0.54,d2a6c0e6
EJG Morgan,England,2013/14,38,38.0,20.0,20.0,0.0,0.53,d2a6c0e6
EJG Morgan,England,2014,48,48.0,21.0,21.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2015,50,50.0,21.0,21.0,0.0,0.42,d2a6c0e6
EJG Morgan,England,2015/16,52,52.0,22.0,22.0,0.0,0.42,d2a6c0e6
EJG Morgan,England,2016,62,62.0,27.0,27.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2016/17,64,64.0,28.0,28.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2017,67,67.0,30.0,30.0,0.0,0.45,d2a6c0e6
EJG Morgan,England,2017/18,70,70.0,31.0,31.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2018,72,72.0,32.0,32.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2018/19,76,76.0,34.0,34.0,0.0,0.45,d2a6c0e6
EJG Morgan,England,2019,80,80.0,35.0,35.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2019/20,81,81.0,36.0,36.0,0.0,0.44,d2a6c0e6
EJG Morgan,England,2020,89,89.0,37.0,37.0,0.0,0.42,d2a6c0e6
EJG Morgan,England,2020/21,94,93.0,40.0,40.0,0.0,0.43,d2a6c0e6
EJG Morgan,England,2021,102,101.0,41.0,41.0,0.0,0.41,d2a6c0e6
EJG Morgan,England,2021/22,107,106.0,43.0,43.0,0.0,0.41,d2a6c0e6
EMDY Munaweera,Sri Lanka,2012/13,0,0.0,0.0,0.0,0.0,0.0,5a22d91c
EMDY Munaweera,Sri Lanka,2016/17,4,4.0,1.0,1.0,0.0,0.25,5a22d91c
EMDY Munaweera,Sri Lanka,2017,9,9.0,1.0,1.0,0.0,0.11,5a22d91c
EMDY Munaweera,Sri Lanka,2017/18,10,10.0,1.0,1.0,0.0,0.1,5a22d91c
EP Thompson,New Zealand,2008/09,0,0.0,0.0,0.0,0.0,0.0,7a653792
ES Szwarczynski,Netherlands,2008,0,0.0,0.0,0.0,0.0,0.0,6a7239a7
ES Szwarczynski,Netherlands,2009/10,4,3.0,1.0,1.0,0.0,0.33,6a7239a7
ES Szwarczynski,Netherlands,2012,8,7.0,2.0,2.0,0.0,0.29,6a7239a7
ES Szwarczynski,Netherlands,2013/14,10,9.0,2.0,2.0,0.0,0.22,6a7239a7
Ehsan Khan,Hong Kong,2016,0,0.0,0.0,0.0,0.0,0.0,d3851cd8
Ehsan Khan,Hong Kong,2016/17,1,1.0,0.0,0.0,0.0,0.0,d3851cd8
Ehsan Khan,Hong Kong,2019/20,4,4.0,1.0,1.0,0.0,0.25,d3851cd8
Ehsan Khan,Hong Kong,2022,23,23.0,6.0,6.0,0.0,0.26,d3851cd8
Ehsan Khan,Hong Kong,2022/23,33,33.0,9.0,9.0,0.0,0.27,d3851cd8
Ehsan Khan,Hong Kong,2023,37,37.0,11.0,11.0,0.0,0.3,d3851cd8
Ehsan Khan,Hong Kong,2023/24,44,44.0,15.0,15.0,0.0,0.34,d3851cd8
Ehsan Khan,Hong Kong,2024,61,60.0,16.0,16.0,0.0,0.27,d3851cd8
Ehsan Nawaz,Hong Kong,2013/14,0,0.0,0.0,0.0,0.0,0.0,70456281
Ehsan Nawaz,Hong Kong,2016,1,1.0,0.0,0.0,0.0,0.0,70456281
Ehsan Nawaz,Hong Kong,2016/17,2,2.0,0.0,0.0,0.0,0.0,70456281
Ehsan Nawaz,Hong Kong,2023/24,5,5.0,0.0,0.0,0.0,0.0,70456281
Elan Talker,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,bb939fa3
Elan Talker,Israel,2024,3,3.0,2.0,2.0,0.0,0.67,bb939fa3
Elias Hasan,Estonia,2022,0,0.0,0.0,0.0,0.0,0.0,f74a1394
Elias Sunny,Bangladesh,2012,0,0.0,0.0,0.0,0.0,0.0,817c1746
Elias Sunny,Bangladesh,2012/13,6,6.0,3.0,3.0,0.0,0.5,817c1746
Emran Shahbakhsh,Iran,2019/20,0,0.0,0.0,0.0,0.0,0.0,49dcf691
Eric Phiri,Eswatini,2022,0,0.0,0.0,0.0,0.0,0.0,b6355062
Eric Phiri,Eswatini,2022/23,6,6.0,1.0,1.0,0.0,0.17,b6355062
Eric Phiri,Eswatini,2023/24,11,10.0,1.0,1.0,0.0,0.1,b6355062
F Achelam,Uganda,2019,0,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,Uganda,2019/20,1,1.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,Uganda,2021,4,4.0,5.0,4.0,1.0,1.25,b6b3ee6e
F Achelam,Uganda,2021/22,11,10.0,8.0,5.0,3.0,0.8,b6b3ee6e
F Achelam,Uganda,2022,23,22.0,15.0,10.0,5.0,0.68,b6b3ee6e
F Achelam,Uganda,2023,34,33.0,23.0,18.0,5.0,0.7,b6b3ee6e
F Achelam,Uganda,2023/24,35,34.0,23.0,18.0,5.0,0.68,b6b3ee6e
F Achelam,Uganda,2024,36,35.0,24.0,19.0,5.0,0.69,b6b3ee6e
F Achelam,Uganda,2024/25,37,36.0,25.0,20.0,5.0,0.69,b6b3ee6e
F Akankwasa,Uganda,2019/20,0,0.0,0.0,0.0,0.0,0.0,0d0f0385
F Akankwasa,Uganda,2021,3,3.0,0.0,0.0,0.0,0.0,0d0f0385
F Akankwasa,Uganda,2021/22,13,12.0,0.0,0.0,0.0,0.0,0d0f0385
F Akankwasa,Uganda,2022,24,23.0,3.0,3.0,0.0,0.13,0d0f0385
F Banunaek,Indonesia,2022/23,0,0.0,0.0,0.0,0.0,0.0,3c8faed4
F Banunaek,Indonesia,2023,5,5.0,4.0,4.0,0.0,0.8,3c8faed4
F Banunaek,Indonesia,2023/24,8,8.0,6.0,6.0,0.0,0.75,3c8faed4
F Banunaek,Indonesia,2024,24,24.0,13.0,13.0,0.0,0.54,3c8faed4
F Banunaek,Indonesia,2024/25,36,36.0,18.0,18.0,0.0,0.5,3c8faed4
F Behardien,South Africa,2011/12,0,0.0,0.0,0.0,0.0,0.0,dce2019b
F Behardien,South Africa,2012/13,1,1.0,0.0,0.0,0.0,0.0,dce2019b
F Behardien,South Africa,2013/14,10,10.0,3.0,3.0,0.0,0.3,dce2019b
F Behardien,South Africa,2014/15,13,13.0,3.0,3.0,0.0,0.23,dce2019b
F Behardien,South Africa,2015,19,19.0,6.0,6.0,0.0,0.32,dce2019b
F Behardien,South Africa,2015/16,21,21.0,6.0,6.0,0.0,0.29,dce2019b
F Behardien,South Africa,2016/17,25,25.0,7.0,7.0,0.0,0.28,dce2019b
F Behardien,South Africa,2017,29,29.0,10.0,10.0,0.0,0.34,dce2019b
F Behardien,South Africa,2017/18,32,32.0,11.0,11.0,0.0,0.34,dce2019b
F Behardien,South Africa,2018/19,37,37.0,13.0,13.0,0.0,0.35,dce2019b
F Campbell,Gambia,2022/23,0,0.0,0.0,0.0,0.0,0.0,02c3024c
F Campbell,Gambia,2023/24,5,5.0,0.0,0.0,0.0,0.0,02c3024c
F Campbell,Gambia,2024/25,7,7.0,0.0,0.0,0.0,0.0,02c3024c
F Choudary,Sweden,2022,0,0.0,0.0,0.0,0.0,0.0,ffbbf432
F Clarke,Isle of Man,2022/23,0,0.0,0.0,0.0,0.0,0.0,0c95e20e
F Clarke,Isle of Man,2023,6,6.0,1.0,1.0,0.0,0.17,0c95e20e
F Damiao Couana,Mozambique,2019/20,0,0.0,0.0,0.0,0.0,0.0,2c535f08
F Damiao Couana,Mozambique,2021/22,7,6.0,2.0,2.0,0.0,0.33,2c535f08
F Damiao Couana,Mozambique,2022,11,10.0,3.0,3.0,0.0,0.3,2c535f08
F Damiao Couana,Mozambique,2022/23,20,19.0,8.0,8.0,0.0,0.42,2c535f08
F Damiao Couana,Mozambique,2023,27,26.0,10.0,10.0,0.0,0.38,2c535f08
F Damiao Couana,Mozambique,2023/24,30,29.0,10.0,10.0,0.0,0.34,2c535f08
F Damiao Couana,Mozambique,2024/25,33,32.0,13.0,13.0,0.0,0.41,2c535f08
F Hand,Ireland,2022,0,0.0,0.0,0.0,0.0,0.0,e3fe4b49
F Hand,Ireland,2022/23,2,2.0,1.0,1.0,0.0,0.5,e3fe4b49
F Hand,Ireland,2024,10,10.0,3.0,3.0,0.0,0.3,e3fe4b49
F Hand,Ireland,2024/25,11,11.0,3.0,3.0,0.0,0.27,e3fe4b49
F Khaliq,Belgium,2024,0,0.0,0.0,0.0,0.0,0.0,c17dcc29
F Mutizwa,Zimbabwe,2011/12,0,0.0,0.0,0.0,0.0,0.0,d3e83eef
F Mutua,Kenya,2023/24,0,0.0,0.0,0.0,0.0,0.0,21b67523
F Mutua,Kenya,2024,6,6.0,4.0,4.0,0.0,0.67,21b67523
F Mutua,Kenya,2024/25,12,12.0,6.0,6.0,0.0,0.5,21b67523
F Nsubuga,Uganda,2019,0,0.0,0.0,0.0,0.0,0.0,87e33d07
F Nsubuga,Uganda,2019/20,3,3.0,2.0,2.0,0.0,0.67,87e33d07
F Nsubuga,Uganda,2021,6,6.0,3.0,3.0,0.0,0.5,87e33d07
F Nsubuga,Uganda,2021/22,8,8.0,4.0,4.0,0.0,0.5,87e33d07
F Nsubuga,Uganda,2022,20,20.0,5.0,5.0,0.0,0.25,87e33d07
F Nsubuga,Uganda,2022/23,32,32.0,7.0,7.0,0.0,0.22,87e33d07
F Nsubuga,Uganda,2023,44,43.0,10.0,10.0,0.0,0.23,87e33d07
F Nsubuga,Uganda,2023/24,50,49.0,14.0,14.0,0.0,0.29,87e33d07
F Nsubuga,Uganda,2024,54,53.0,14.0,14.0,0.0,0.26,87e33d07
F Stoman,Portugal,2019/20,0,0.0,0.0,0.0,0.0,0.0,69e53eb3
F Stoman,Portugal,2022,4,4.0,2.0,1.0,1.0,0.5,69e53eb3
F Stoman,Portugal,2023,9,9.0,3.0,2.0,1.0,0.33,69e53eb3
F Stoman,Portugal,2024,17,17.0,6.0,5.0,1.0,0.35,69e53eb3
F Suluoto,Samoa,2022,0,0.0,0.0,0.0,0.0,0.0,ae380321
F Suluoto,Samoa,2024,6,6.0,4.0,4.0,0.0,0.67,ae380321
F Thorpe,Gambia,2022/23,0,0.0,0.0,0.0,0.0,0.0,a7de8e39
F du Plessis,South Africa,2012,0,0.0,0.0,0.0,0.0,0.0,3355b542
F du Plessis,South Africa,2012/13,2,2.0,0.0,0.0,0.0,0.0,3355b542
F du Plessis,South Africa,2013,8,8.0,1.0,1.0,0.0,0.13,3355b542
F du Plessis,South Africa,2013/14,11,11.0,3.0,3.0,0.0,0.27,3355b542
F du Plessis,South Africa,2014/15,20,20.0,10.0,10.0,0.0,0.5,3355b542
F du Plessis,South Africa,2015,22,22.0,10.0,10.0,0.0,0.45,3355b542
F du Plessis,South Africa,2015/16,24,24.0,10.0,10.0,0.0,0.42,3355b542
F du Plessis,South Africa,2016/17,35,35.0,18.0,18.0,0.0,0.51,3355b542
F du Plessis,South Africa,2018/19,36,36.0,18.0,18.0,0.0,0.5,3355b542
F du Plessis,South Africa,2019/20,41,41.0,19.0,19.0,0.0,0.46,3355b542
F du Plessis,South Africa,2020/21,44,44.0,22.0,22.0,0.0,0.5,3355b542
FA Allen,West Indies,2018/19,0,0.0,0.0,0.0,0.0,0.0,b52ffbbd
FA Allen,West Indies,2019,9,9.0,3.0,3.0,0.0,0.33,b52ffbbd
FA Allen,West Indies,2019/20,10,10.0,3.0,3.0,0.0,0.3,b52ffbbd
FA Allen,West Indies,2020/21,13,13.0,4.0,4.0,0.0,0.31,b52ffbbd
FA Allen,West Indies,2021,19,18.0,6.0,6.0,0.0,0.33,b52ffbbd
FA Allen,West Indies,2021/22,28,27.0,16.0,16.0,0.0,0.59,b52ffbbd
FA Allen,West Indies,2024,34,33.0,22.0,22.0,0.0,0.67,b52ffbbd
FA Allen,West Indies,2024/25,38,37.0,25.0,25.0,0.0,0.68,b52ffbbd
FA Cossa,Mozambique,2019/20,0,0.0,0.0,0.0,0.0,0.0,3b52d247
FA Cossa,Mozambique,2021/22,6,5.0,6.0,6.0,0.0,1.2,3b52d247
FA Cossa,Mozambique,2022,10,9.0,9.0,9.0,0.0,1.0,3b52d247
FA Cossa,Mozambique,2022/23,19,18.0,13.0,13.0,0.0,0.72,3b52d247
FA Cossa,Mozambique,2023,26,25.0,15.0,15.0,0.0,0.6,3b52d247
FA Cossa,Mozambique,2023/24,29,28.0,15.0,15.0,0.0,0.54,3b52d247
FA Cossa,Mozambique,2024/25,32,31.0,16.0,16.0,0.0,0.52,3b52d247
FA Klokker,Denmark,2021,0,0.0,0.0,0.0,0.0,0.0,821a412e
FA Klokker,Denmark,2021/22,3,3.0,0.0,0.0,0.0,0.0,821a412e
FA Klokker,Denmark,2022,6,6.0,4.0,2.0,2.0,0.67,821a412e
FE Carava,Mozambique,2021/22,0,0.0,0.0,0.0,0.0,0.0,dc650363
FE Carava,Mozambique,2022,2,2.0,0.0,0.0,0.0,0.0,dc650363
FE Carava,Mozambique,2022/23,9,9.0,0.0,0.0,0.0,0.0,dc650363
FH Allen,New Zealand,2020/21,0,0.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,New Zealand,2021,3,3.0,0.0,0.0,0.0,0.0,bf74b130
FH Allen,New Zealand,2022,6,6.0,2.0,2.0,0.0,0.33,bf74b130
FH Allen,New Zealand,2022/23,13,13.0,4.0,4.0,0.0,0.31,bf74b130
FH Allen,New Zealand,2023,28,28.0,13.0,13.0,0.0,0.46,bf74b130
FH Allen,New Zealand,2023/24,32,32.0,16.0,16.0,0.0,0.5,bf74b130
FH Allen,New Zealand,2024,43,42.0,18.0,18.0,0.0,0.43,bf74b130
FH Edwards,West Indies,2007/08,0,0.0,0.0,0.0,0.0,0.0,a7c226e1
FH Edwards,West Indies,2008,4,4.0,0.0,0.0,0.0,0.0,a7c226e1
